"Teapplix SKU",,Asin,UPC,Location,Xref3,"Unit Cost","Total Cost","Qty on Hand","Qty to Ship","Qty Available","Qty Reserve","Item Title"
AAA-M1-DG-2X-SAM-000006BLK000,1,,,900,"SAM TAB 2 10.1"" P5100 REV04 BLACK",6.56,19.68,3,0,3,,"Samsung Galaxy Tab 2 10.1 P5100 SGH-i497 Digitizer + Preattached Adhesive Rev 04 - Black"
AAA-M1-DG-2X-SAM-000006BLK000-KZ,1,,,900,"SAM TAB 2 10.1"" P5100 REV04 BLACK",6.56,19.68,3,0,3,,
AAA-M1-DG-2X-SAM-000006BLK000-OHT,1,,,900,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> SAM TAB 2 10.1"" P5100 REV04 BLACK",6.56,19.68,3,0,3,,"Samsung Galaxy Tab 2 10.1 P5100 SGH-i497 Digitizer + Preattached Adhesive Rev 04 - Black  + Main tool kit + Large Pry Tool"
AAA-M1-DG-2X-SAM-000006WHT000,1,,,800,"SAM TAB 3 8"" N5100 WHITE",6.16,67.76,11,0,11,,"Samsung Galaxy Tab 3 8.0 i467 N5100 N5120 Digitizer + Preattached Adhesive - White + YES"
AAA-M1-DG-2X-SAM-000006WHT000-OHT,1,,,900,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> SAM TAB 3 8"" N5100 WHITE",6.16,67.76,11,0,11,,"Samsung Galaxy Tab 3 8.0 i467 N5100 N5120 Digitizer + Preattached Adhesive - White + YES"
AAA-M1-DG-2X-SAM-000007BLK000,1,,,800,"SAM TAB 3 8"" T310 BLACK",5.72,160.16,28,0,28,,"Samsung Galaxy Tab 3 8.0 SM-T310 T3100 Digitizer - Black"
AAA-M1-DG-2X-SAM-000007BLK000-KZ,1,,,900,"SAM TAB 3 8"" T310 BLACK",5.72,160.16,28,0,28,,"Touch Screen Digitizer Glass Panel Black Samsung Galaxy Tab 3 8.0 SM-T310 Wi-Fi"
AAA-M1-DG-2X-SAM-000007BLK000-OHT,1,,,900,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> SAM TAB 3 8"" T310 BLACK",5.72,160.16,28,0,28,,"Samsung Galaxy Tab 3 8.0 SM-T310 T3100 Digitizer - Black + Main tool kit"
AAA-M1-DG-2X-SAM-000007WHT000,1,,,800,"SAM TAB 3 8"" T310 WHITE",5.47,142.22,26,0,26,,"Samsung Galaxy Tab 3 8.0 SM-T310 T3100 Digitizer - White"
AAA-M1-DG-2X-SAM-000007WHT000-KZ,1,,,900,"SAM TAB 3 8"" T310 WHITE",5.47,142.22,26,0,26,,"Touch Screen Digitizer for Samsung Galaxy Tab 3 8.0 8.0"" SM-T310 Wi-Fi White"
AAA-M1-DG-2X-SAM-000007WHT000-OHT,1,,,900,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> SAM TAB 3 8"" T310 WHITE",5.47,142.22,26,0,26,,"Samsung Galaxy Tab 3 8.0 SM-T310 T3100 Digitizer - White + Main tool kit"
AAA-M1-DG-2X-SAM-000008BLK000,1,,,900,"SAM TAB 4 10.1"" T530 BLACK",6.84,-6.84,-1,0,-1,,"Samsung Galaxy Tab 4 10.1 SM-T530NU T530NU Digitizer + Preattached Adhesive - Black"
AAA-M1-DG-2X-SAM-000008BLK000-KZ,1,,,900,"SAM TAB 4 10.1"" T530 BLACK",6.84,-6.84,-1,0,-1,,"Touch Screen Digitizer Samsung Galaxy Tab 4 10.1 SM-T530 Wi-Fi Black+Adhesive"
AAA-M1-DG-2X-SAM-000008BLK000-OHT,1,,,900,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> SAM TAB 4 10.1"" T530 BLACK",6.84,-6.84,-1,0,-1,,"Samsung Galaxy Tab 4 10.1 SM-T530NU T530NU Digitizer + Preattached Adhesive - Black + Main tool kit"
AAA-M1-DG-2X-SAM-000008WHT000,1,,,900,"SAM TAB 4 10.1"" T530 WHITE",5.97,0,0,0,0,,"Samsung Galaxy Tab 4 10.1 SM-T530NU T530NU Digitizer + Preattached Adhesive - White"
AAA-M1-DG-2X-SAM-000008WHT000-KZ,1,,,900,"SAM TAB 4 10.1"" T530 WHITE",5.97,0,0,0,0,,"Touch Screen Digitizer Samsung Galaxy Tab 4 10.1 SM-T530 Wi-Fi White+Adhesive"
AAA-M1-DG-2X-SAM-000008WHT000-OHT,1,,,900,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> SAM TAB 4 10.1"" T530 WHITE",5.97,0,0,0,0,,"Samsung Galaxy Tab 4 10.1 SM-T530NU T530NU Digitizer + Preattached Adhesive - White + Main tool kit"
AAA-M1-DG-2X-SAM-000009BLK000,1,,,900,"SAM TAB 3 10.1"" P5200 BLACK",6.89,62.01,9,0,9,,"Samsung Galaxy Tab 3 10.1 P5210 P5200 Digitizer + Preattached Adhesive - Black"
AAA-M1-DG-2X-SAM-000009BLK000-KZ,1,,,900,"SAM TAB 3 10.1"" P5200 BLACK",6.89,62.01,9,0,9,,"Touch Screen Digitizer Samsung Galaxy Tab 3 10.1 10.1"" GT-P5210 Wi-Fi Black+Tape"
AAA-M1-DG-2X-SAM-000009BLK000-OHT,1,,,900,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> SAM TAB 3 10.1"" P5200 BLACK",6.89,62.01,9,0,9,,"Samsung Galaxy Tab 3 10.1 P5210 P5200 Digitizer + Preattached Adhesive - Black + Main tool kit"
AAA-M1-DG-2X-SAM-000009RED000,1,,,900,"SAM TAB 3 10.1"" P5210 RED",7.65,153,20,0,20,,"Samsung Galaxy Tab 3 10.1 P5210 P5200 Digitizer + Preattached Adhesive - Red"
AAA-M1-DG-2X-SAM-000009RED000-KZ,1,,,900,"SAM TAB 3 10.1"" P5210 RED",7.65,153,20,0,20,,
AAA-M1-DG-2X-SAM-000009RED000-OHT,1,,,900,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> SAM TAB 3 10.1"" P5210 RED",7.65,153,20,0,20,,"Samsung Galaxy Tab 3 10.1 P5210 P5200 Digitizer + Preattached Adhesive - Red + Main tool kit + Large Pry Tool"
AAA-M1-DG-2X-SAM-000009WHT000,1,,,900,"SAM TAB 3 10.1"" P5200 WHITE",6.82,0,0,0,0,,"Samsung Galaxy Tab 3 10.1 P5210 P5200 Digitizer + Preattached Adhesive - White"
AAA-M1-DG-2X-SAM-000009WHT000-KZ,1,,,900,"SAM TAB 3 10.1"" P5200 WHITE",6.82,0,0,0,0,,"Touch Screen Digitizer Samsung Galaxy Tab 3 10.1 10.1"" GT-P5210 Wi-Fi White+Tape"
AAA-M1-DG-2X-SAM-000009WHT000-OHT,1,,,900,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> SAM TAB 3 10.1"" P5200 WHITE",6.82,0,0,0,0,,"Samsung Galaxy Tab 3 10.1 P5210 P5200 Digitizer + Preattached Adhesive - White + Main tool kit"
AAA-M1-DG-2X-SAM-000010BLK000,1,,,900,"SAM TAB 2 10.1"" P5100 P5113 REV02 BLACK",7.16,0,0,0,0,,"Samsung Galaxy Tab 2 10.1 GT-P5113 P5113TS P5100 N8013 SGH-i497 Digitizer + Preattached Adhesive Rev 02 - Black"
AAA-M1-DG-2X-SAM-000010BLK000-KZ,1,,,900,"SAM TAB 2 10.1"" P5100 P5113 REV02 BLACK",7.16,0,0,0,0,,"New Touch Screen Digitizer Samsung Galaxy Tab 2 10.1 SGH-i497 Rev 02 Black+Tape"
AAA-M1-DG-2X-SAM-000010BLK000-OHT,1,,,900,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> T4 SAM TAB 2 10.1"" P5100 P5113 REV02 BLACK",7.16,0,0,0,0,,"Samsung Galaxy Tab 2 10.1 GT-P5113 P5113TS P5100 SGH-i497 Digitizer + Preattached Adhesive Rev 02 - Black  + Main tool kit"
AAA-M1-DG-2X-SAM-000011WHT000,1,,,800,"SAM TAB 4 7"" T231 WHITE",3.02,33.22,11,0,11,,"Samsung Galaxy Tab 4 7.0 T231 T235 Digitizer + Preattached Adhesive - White"
AAA-M1-DG-2X-SAM-000011WHT000-KZ,1,,,800,"SAM TAB 4 7"" T231 WHITE",3.02,33.22,11,0,11,,"Touch Screen Digitizer Replacement Samsung Galaxy Tab 4 7.0 SM-T231 White+Tape"
AAA-M1-DG-2X-SAM-000011WHT000-OHT,1,,,800,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> SAM TAB 4 7"" T231 WHITE",3.02,33.22,11,0,11,,"Samsung Galaxy Tab 4 7.0 T231 T235 Digitizer + Preattached Adhesive - White + Main tool kit"
AAA-M1-DG-2X-SAM-000012BLK000,1,,,900,"SAM TAB PRO 10.1"" T520 BLACK",7.65,91.8,12,0,12,,"Samsung Galaxy Tab Pro 10.1"" SM-T520 Digitizer - Black"
AAA-M1-DG-2X-SAM-000012BLK000-KZ,1,,,900,"SAM TAB PRO 10.1"" T520 BLACK",7.65,91.8,12,0,12,,
AAA-M1-DG-2X-SAM-000012BLK000-OHT,1,,,900,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> SAM TAB PRO 10.1"" T520 BLACK",7.65,91.8,12,0,12,,"Samsung Galaxy Tab Pro 10.1"" SM-T520 Digitizer - Black + Main tool kit + Large Pry Tool"
AAA-M1-DG-2X-SAM-000012WHT000,1,,,900,"SAM TAB PRO 10.1"" T520 WHITE",8.2,65.6,8,0,8,,"Samsung Galaxy Tab Pro 10.1"" SM-T520 Digitizer - White"
AAA-M1-DG-2X-SAM-000012WHT000-KZ,1,,,900,"SAM TAB PRO 10.1"" T520 WHITE",8.2,65.6,8,0,8,,
AAA-M1-DG-2X-SAM-000012WHT000-OHT,1,,,900,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> SAM TAB PRO 10.1"" T520 WHITE",8.2,65.6,8,0,8,,"Samsung Galaxy Tab Pro 10.1"" SM-T520 Digitizer - White + Main tool kit + Large Pry Tool"
AAA-M1-DG-2X-SAM-000013BLK000,1,,,800,"SAM TAB 4 8"" T337 BLACK",4.99,369.26,74,0,74,,"Samsung Galaxy Tab 4 8.0 SM-T330 T337A Digitizer Replacement - Black"
AAA-M1-DG-2X-SAM-000013BLK000-KZ,1,,,800,"SAM TAB 4 8"" T337 BLACK",4.99,369.26,74,0,74,,"Touch Screen Digitizer Replacement Samsung Galaxy Tab 4 8.0 SM-T330 Wi-Fi Black"
AAA-M1-DG-2X-SAM-000013BLK000-OHT,1,,,800,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> SAM TAB 4 8"" T337 BLACK",4.99,369.26,74,0,74,,"Samsung Galaxy Tab 4 8.0 SM-T330 T337A Digitizer Replacement - Black + Main tool kit + Large Pry Tool"
AAA-M1-DG-2X-SAM-000013WHT000,1,,,800,"SAM TAB 4 8"" T337 WHITE",4.99,349.3,70,0,70,,"Samsung Galaxy Tab 4 8.0 SM-T330 T337A Digitizer Replacement - White"
AAA-M1-DG-2X-SAM-000013WHT000-KZ,1,,,800,"SAM TAB 4 8"" T337 WHITE",4.99,349.3,70,0,70,,"Touch Screen Digitizer Replacement Samsung Galaxy Tab 4 8.0 SM-T330 Wi-Fi White"
AAA-M1-DG-2X-SAM-000013WHT000-OHT,1,,,800,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> SAM TAB 4 8"" T337 WHITE",4.99,349.3,70,0,70,,"Samsung Galaxy Tab 4 8.0 SM-T330 T337A Digitizer Replacement - White + Main tool kit + Large Pry Tool"
AAA-M1-DG-2X-SAM-000014BLK000,1,,,900,"SAM TAB 10.1 P7510MA BLACK",6.72,0,0,0,0,,"Samsung Galaxy Tab 10.1 GT-P7510MA P7510 Digitzer Replacement + Preattached Adhesive - Black"
AAA-M1-DG-2X-SAM-000014BLK000-KZ,1,,,900,"SAM TAB 10.1 P7510MA BLACK",6.72,0,0,0,0,,"Touch Screen Digitizer Replacement Samsung Galaxy Tab 10.1 GT-P7510MA Black+Tape"
AAA-M1-DG-2X-SAM-000014BLK000-OHT,1,,,900,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> SAM TAB 10.1 P7510MA BLACK",6.72,0,0,0,0,,"Samsung Galaxy Tab 10.1 GT-P7510MA P7510 Digitzer Replacement + Preattached Adhesive - Black + Main tool kit + Large Pry Tool"
AAA-M1-DG-2X-SAM-000015BLK000,1,,,1000,"SAM NOTE PRO 12.1 P900",14.32,100.24,7,0,7,,"Samsung Galaxy Note Pro 12.1 SM-P900 Digitizer Replacement - Black"
AAA-M1-DG-2X-SAM-000015BLK000-KZ,1,,,900,"SAM NOTE PRO 12.1 P900",14.32,100.24,7,0,7,,"Touch Screen Digitizer Replacement Samsung Galaxy Note Pro 12.1 SM-P900 Black"
AAA-M1-DG-2X-SAM-000015BLK000-OHT,1,,,900,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> SAM NOTE PRO 12.1 P900",14.32,100.24,7,0,7,,"Samsung Galaxy Note Pro 12.1 SM-P900 Digitizer Replacement - Black + Main tool kit + Large Pry Tool"
AAA-M1-DG-2X-SAM-000016BLU000,1,,,800,"SAM TAB A 8"" T350 BLUE",0,0,0,0,0,,"Samsung Galaxy Tab A 8.0 SM-T350 Digitizer Replacement - Smoky Blue"
AAA-M1-DG-2X-SAM-000016BLU000-KZ,1,,,800,"SAM TAB A 8"" T350 BLUE",0,0,0,0,0,,
AAA-M1-DG-2X-SAM-000016GRY000,1,,,800,"SAM TAB A 8"" T350 GRAY",6.1,0,0,0,0,,"Samsung Galaxy Tab A 8.0 SM-T350 Digitizer Replacement - Smoky Titanium"
AAA-M1-DG-2X-SAM-000016GRY000-KZ,1,,,800,"SAM TAB A 8"" T350 GRAY",6.1,0,0,0,0,,"Touch Screen Digitizer Glass Smoky Titanium Samsung Galaxy Tab A 8.0 SM-T350NZ"
AAA-M1-DG-2X-SAM-000016GRY000-OHT,1,,,800,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> SAM TAB A 8"" T350 GRAY",6.1,0,0,0,0,,"Samsung Galaxy Tab A 8.0 SM-T350 Digitizer Replacement - Smoky Titanium + Main tool kit + Large Pry Tool"
AAA-M1-DG-2X-SAM-000016WHT000,1,,,800,"SAM TAB A 8"" T350 WHITE",6.09,115.71,19,0,19,,"Samsung Galaxy Tab A 8.0 SM-T350 Digitizer Replacement - White"
AAA-M1-DG-2X-SAM-000016WHT000-KZ,1,,,800,"SAM TAB A 8"" T350 WHITE",6.09,115.71,19,0,19,,"Touch Screen Digitizer Replacement for Samsung Galaxy Tab A 8.0 SM-T350 White"
AAA-M1-DG-2X-SAM-000016WHT000-OHT,1,,,800,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> SAM TAB A 8"" T350 WHITE",6.09,115.71,19,0,19,,"Samsung Galaxy Tab A 8.0 SM-T350 Digitizer Replacement - White + Main tool kit + Large Pry Tool"
AAA-M1-DG-2X-SAM-000017BLK000,1,,,900,"SAM TAB A 9.7"" T550 BLACK",10.4,208,20,0,20,,"Samsung Galaxy Tab A 9.7 SM-T550 Digitizer Replacement + Preattached Adhesive - Black"
AAA-M1-DG-2X-SAM-000017BLK000-KZ,1,,,900,"SAM TAB A 9.7"" T550 BLACK",10.4,208,20,0,20,,"Touch Screen Digitizer Glass Panel Black Samsung Galaxy Tab A 8.0 SM-T357+Tape"
AAA-M1-DG-2X-SAM-000017BLK000-OHT,1,,,900,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> SAM TAB A 9.7"" T550 BLACK",10.4,208,20,0,20,,"Samsung Galaxy Tab A 9.7 SM-T550 Digitizer Replacement + Preattached Adhesive - Black + Main tool kit + Large Pry Tool"
AAA-M1-DG-2X-SAM-000017GRY000,1,,,900,"SAM TAB A 9.7"" T550 GRAY",7.52,270.72,36,0,36,,"Samsung Galaxy Tab A 9.7 SM-T550 Digitizer Replacement + Preattached Adhesive - Smoky Titanium"
AAA-M1-DG-2X-SAM-000017GRY000-KZ,1,,,900,"SAM TAB A 9.7"" T550 GRAY",7.52,270.72,36,0,36,,
AAA-M1-DG-2X-SAM-000017GRY000-OHT,1,,,900,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> SAM TAB A 9.7"" T550 GRAY",7.52,270.72,36,0,36,,"Samsung Galaxy Tab A 9.7 SM-T550 Digitizer Replacement + Preattached Adhesive - Smoky Titanium + Main tool kit + Large Pry Tool"
AAA-M1-DG-2X-SAM-000017WHT000,1,,,900,"SAM TAB A 9.7"" T550 WHITE",8.42,202.08,24,0,24,,"Samsung Galaxy Tab A 9.7 SM-T550 Digitizer Replacement + Preattached Adhesive - White"
AAA-M1-DG-2X-SAM-000017WHT000-KZ,1,,,900,"SAM TAB A 9.7"" T550 WHITE",8.42,202.08,24,0,24,,"Touch Screen Digitizer Glass Panel White Samsung Galaxy Tab A 8.0 SM-T357+Tape"
AAA-M1-DG-2X-SAM-000017WHT000-OHT,1,,,900,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> SAM TAB A 9.7"" T550 WHITE",8.42,202.08,24,0,24,,"Samsung Galaxy Tab A 9.7 SM-T550 Digitizer Replacement + Preattached Adhesive - White + Main tool kit + Large Pry Tool"
AAA-M1-DG-2X-SAM-000018BLK000,1,,,900,"SAM TAB E 9.6"" T560 BLACK",7.49,44.94,6,0,6,,"Samsung Galaxy Tab E 9.6 SM-T560 Digitizer Replacement + Preattached Adhesive - Black"
AAA-M1-DG-2X-SAM-000018BLK000-KZ,1,,,900,"SAM TAB E 9.6"" T560 BLACK",7.49,44.94,6,0,6,,"Touch Screen Digitizer for Samsung Galaxy Tab E 9.6 SM-T560 Wi-Fi Black+Tape"
AAA-M1-DG-2X-SAM-000018BLK000-OHT,1,,,900,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> SAM TAB E 9.6"" T560 BLACK",7.49,44.94,6,0,6,,"Samsung Galaxy Tab E 9.6 SM-T560 Digitizer Replacement + Preattached Adhesive - Black + Main tool kit + Large Pry Tool"
AAA-M1-DG-2X-SAM-000018WHT000,1,,,900,"SAM TAB E 9.6"" T560 WHITE",9.05,334.85,37,0,37,,"Samsung Galaxy Tab E 9.6 SM-T560 Digitizer Replacement + Preattached Adhesive - White"
AAA-M1-DG-2X-SAM-000018WHT000-KZ,1,,,900,"SAM TAB E 9.6"" T560 WHITE",9.05,334.85,37,0,37,,"Touch Screen Digitizer for Samsung Galaxy Tab E 9.6 SM-T560 Wi-Fi White+Tape"
AAA-M1-DG-2X-SAM-000018WHT000-OHT,1,,,900,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> SAM TAB E 9.6"" T560 WHITE",9.05,334.85,37,0,37,,"Samsung Galaxy Tab E 9.6 SM-T560 Digitizer Replacement + Preattached Adhesive - White + Main tool kit + Large Pry Tool"
AAA-M1-DG-2X-SAM-000019WHT000,1,,,800,"SAM TAB 3 V 7"" T116 WHITE",5.59,27.95,5,0,5,,"Samsung Galaxy Tab 3 V SM-T116 Digitizer + Preattached Adhesive - Speaker Hole - White"
AAA-M1-DG-2X-SAM-000019WHT000-KZ,1,,,800,"SAM TAB 3 V 7"" T116 WHITE",5.59,27.95,5,0,5,,"Touch Screen Digitizer Glass Panel White Samsung Galaxy Tab 3 V SM-T116+Adhesive"
AAA-M1-DG-2X-SAM-000019WHT000-OHT,1,,,800,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> SAM TAB 3 V 7"" T116 WHITE",5.59,27.95,5,0,5,,"Samsung Galaxy Tab 3 V SM-T116 Digitizer + Preattached Adhesive - Speaker Hole - White + Main tool kit + Large Pry Tool"
AAA-M1-DG-2X-SAM-000020BRN000,1,,,900,"SAM TAB S 10.5"" T805 BRONZE",5.67,68.04,12,0,12,,"Samsung Galaxy TAB S 10.5'' SM-T800 T805 Digitizer - Bronze Titanium"
AAA-M1-DG-2X-SAM-000020BRN000-KZ,1,,,900,"SAM TAB S 10.5"" T805 BRONZE",5.67,68.04,12,0,12,,
AAA-M1-DG-2X-SAM-000020BRN000-OHT,1,,,900,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> SAM TAB S 10.5"" T805 BRONZE",5.67,68.04,12,0,12,,"Samsung Galaxy TAB S 10.5'' SM-T800 T805 Digitizer - Bronze Titanium + Main tool kit + Large Pry Tool"
AAA-M1-DG-2X-SAM-000020WHT000,1,,,900,"SAM TAB S 10.5"" T805 WHITE",5.73,68.76,12,0,12,,"Samsung Galaxy TAB S 10.5'' SM-T800 T805 Digitizer - White"
AAA-M1-DG-2X-SAM-000020WHT000-KZ,1,,,900,"SAM TAB S 10.5"" T805 WHITE",5.73,68.76,12,0,12,,
AAA-M1-DG-2X-SAM-000020WHT000-OHT,1,,,900,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> SAM TAB S 10.5"" T805 WHITE",5.73,68.76,12,0,12,,"Samsung Galaxy TAB S 10.5'' SM-T800 T805 Digitizer - White + Main tool kit + Large Pry Tool"
AAA-M1-DG-2X-SAM-000022WHT000,1,,,800,"SAM TAB E LITE 7"" T113 WHITE",3.11,15.55,5,5,0,,"Samsung Galaxy Tab E Lite 7.0 SM-T113 Digitizer + Preattached Adhesive - White"
AAA-M1-DG-2X-SAM-000022WHT000-KZ,1,,,800,"SAM TAB E LITE 7"" T113 WHITE",3.11,0,0,0,0,,"Touch Screen Digitizer White Samsung Galaxy Tab E Lite 7.0 SM-T113 Wi-Fi+Tape"
AAA-M1-DG-2X-SAM-000022WHT000-OHT,1,,,800,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> SAM TAB E LITE 7"" T113 WHITE",3.11,0,0,0,0,,"Samsung Galaxy Tab E Lite 7.0 SM-T113 Digitizer + Preattached Adhesive - White + Main tool kit + Large Pry Tool"
AAA-M1-DG-2X-SAM-000023BLK000,1,,,900,"SAM TAB TAB 2 10.1"" I915 BLACK",6.92,110.72,16,0,16,,"Samsung Galaxy Tab 2 10.1"" SCH-I915 i915 Digitizer - Black"
AAA-M1-DG-2X-SAM-000023BLK000-OHT,1,,,,,6.92,110.72,16,0,16,,
AAA-M1-DG-2X-SAM-000024RED000,1,,,900,"SAM TAB 2 10.1"" P5100 P5113 N8013 I497 RED",8.05,152.95,19,0,19,,"Samsung Galaxy Tab 2 10.1 GT-P5113 P5113TS P5100 N8013 SGH-i497 Digitizer + Preattached Adhesive - Red"
AAA-M1-DG-2X-SAM-000024RED000-KZ,1,,,900,"SAM TAB 2 10.1"" P5100 P5113 N8013 I497 RED",8.05,152.95,19,0,19,,
AAA-M1-DG-2X-SAM-000024RED000-OHT,1,,,900,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> SAM TAB 2 10.1"" P5100 RED",8.05,152.95,19,0,19,,"Samsung Galaxy Tab 2 10.1 GT-P5113 P5113TS P5100 N8013 SGH-i497 Digitizer + Preattached Adhesive - Red + Main tool kit + Large Pry Tool"
AAA-M1-DG-2X-SAM-000024WHT000,1,,,900,"SAM TAB 2 10.1"" P5100 P5113 N8013 I497 WHITE",6.69,167.25,25,0,25,,"Samsung Galaxy Tab 2 10.1 GT-P5113 P5113TS P5100 N8013 SGH-i497 Digitizer + Preattached Adhesive - White"
AAA-M1-DG-2X-SAM-000024WHT000-KZ,1,,,900,"SAM TAB 2 10.1"" P5100 P5113 N8013 I497 WHITE",6.69,167.25,25,0,25,,
AAA-M1-DG-2X-SAM-000024WHT000-OHT,1,,,900,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> SAM TAB 2 10.1"" P5100 WHITE",6.69,167.25,25,0,25,,"Samsung Galaxy Tab 2 10.1 GT-P5113 P5113TS P5100 N8013 SGH-i497 Digitizer + Preattached Adhesive - White + Main tool kit + Large Pry Tool"
AAA-M1-DG-2X-SAM-000025BLK000,1,,,800,"SAM TAB PLUS 7"" P610MA T869 BLACK",4.46,93.66,21,0,21,,"Samsung Galaxy Tab Plus 7.0 GT-P6200 P6210 P6210MA SGH-T869 Digitizer Replacement + Preattached Adhesive - Black"
AAA-M1-DG-2X-SAM-000025BLK000-KZ,1,,,800,"SAM TAB PLUS 7"" P610MA T869 BLACK",4.46,93.66,21,0,21,,
AAA-M1-DG-2X-SAM-000025BLK000-OHT,1,,,800,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> SAM TAB PLUS 7"" P610MA T869 BLACK",4.46,93.66,21,0,21,,"Samsung Galaxy Tab Plus 7.0 GT-P6200 P6210 P6210MA SGH-T869 Touch Digitizer+Tool[Opening Tools]"
AAA-M1-DG-2X-SAM-000026BLK000,1,,,800,"SAM TAB PRO 8.4"" T320 BLACK",5.64,62.04,11,0,11,,"Samsung Galaxy Tab Pro 8.4 T320 SM-T320 Digitizer + Preattached Adhesive - Black"
AAA-M1-DG-2X-SAM-000026BLK000-KZ,1,,,800,"SAM TAB PRO 8.4"" T320 BLACK",5.64,62.04,11,0,11,,
AAA-M1-DG-2X-SAM-000026BLK000-OHT,1,,,800,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> SAM TAB PRO 8.4"" T320 BLACK",5.64,62.04,11,0,11,,
AAA-M1-DG-2X-SAM-000026WHT000,1,,,800,"SAM TAB PRO 8.4"" T320 WHITE",6.01,0,0,0,0,,"Samsung Galaxy Tab Pro 8.4 T320 SM-T320 Digitizer + Preattached Adhesive - White"
AAA-M1-DG-2X-SAM-000026WHT000-KZ,1,,,800,"SAM TAB PRO 8.4"" T320 WHITE",6.01,0,0,0,0,,
AAA-M1-DG-2X-SAM-000026WHT000-OHT,1,,,800,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> SAM TAB PRO 8.4"" T320 WHITE",6.01,0,0,0,0,,
AAA-M1-DG-2X-SAM-000027BLK000,1,,,,,12.37,0,0,0,0,,"Samsung Tab E 8.0 LTE SM-T377 T377A T377P T377T T377V Digitzer - Black"
AAA-M1-DG-2X-SAM-000027BLK000-OHT,1,,,,,12.37,0,0,0,0,,
AAA-M1-DG-2X-SAM-000027WHT000,1,,,,,12.37,0,0,0,0,,"Samsung Tab E 8.0 LTE SM-T377 T377A T377P T377T T377V Digitzer - White"
AAA-M1-DG-2X-SAM-000027WHT000-OHT,1,,,,,12.37,0,0,0,0,,
AAA-M1-DL-1X-ACA-000000BLK000,1,,,200,"ALCATEL 7040N BLACK",11.86,225.34,19,0,19,,"Alcatel One Touch Fierce 2 5.0"" Pop Icon A564C 7040N 7040T Digitizer + LCD - Black"
AAA-M1-DL-1X-ACA-000000BLK000-KZ,1,,,200,"ALCATEL 7040N BLACK",11.86,225.34,19,0,19,,"Touch Screen Digitizer+LCD Black Alcatel One Touch Fierce 2 5.0"" Pop Icon 7040T"
AAA-M1-DL-1X-ACA-000000BLK000-OHT,1,,,200,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> ACA 7040N BLACK",11.86,225.34,19,0,19,,"Alcatel One Touch Fierce 2 5.0"" Pop Icon A564C 7040N 7040T Digitizer + LCD - Black + Main tool kit"
AAA-M1-DL-1X-ACA-000001BLK000,1,,,200,"ALCATEL ASTRO 5042T BLACK",11.39,0,0,0,0,,"Alcatel One Touch Pop Astro 5042T Digitizer + LCD - Black"
